Year,ID,Block,plotID,Line,MonoPoly,Density,hole,LeafLen
2019,82,1,69,Jm-0,Mono,Low,26,19
2019,83,1,69,Jm-0,Mono,Low,32,20
2019,84,1,69,Jm-0,Mono,Low,44,15
2019,85,1,69,Jm-0,Mono,Low,56,14
2019,86,1,69,Jm-0,Mono,Low,48,16
2019,87,1,69,Jm-0,Mono,Low,78,19
2019,88,1,69,Jm-0,Mono,Low,44,14
2019,89,1,69,Jm-0,Mono,Low,40,10
2019,90,1,69,Jm-0,Mono,Low,46,20
2019,91,1,69,Jm-0,Mono,Low,42,12
2019,92,1,69,Jm-0,Mono,Low,95,21
2019,93,1,69,Jm-0,Mono,Low,75,16
2019,94,1,69,Jm-0,Mono,Low,53,22
2019,95,1,69,Jm-0,Mono,Low,48,11
2019,96,1,69,Jm-0,Mono,Low,67,15
2019,97,1,70,Bla-1,Mono,Low,92,20
2019,98,1,70,Bla-1,Mono,Low,53,23
2019,99,1,70,Bla-1,Mono,Low,52,18
2019,100,1,70,Bla-1,Mono,Low,63,21
2019,101,1,70,Bla-1,Mono,Low,58,22
2019,102,1,70,Bla-1,Mono,Low,77,20
2019,103,1,70,Bla-1,Mono,Low,58,21
2019,104,1,70,Bla-1,Mono,Low,58,15
2019,105,1,70,Bla-1,Mono,Low,60,23
2019,106,1,70,Bla-1,Mono,Low,107,22
2019,107,1,70,Bla-1,Mono,Low,40,26
2019,108,1,70,Bla-1,Mono,Low,39,20
2019,109,1,70,Bla-1,Mono,Low,69,22
2019,110,1,70,Bla-1,Mono,Low,83,30
2019,111,1,70,Bla-1,Mono,Low,106,24
2019,112,1,70,Bla-1,Mono,Low,70,21
2019,113,1,71,Bro1-6,Poly,Low,26,13
2019,114,1,71,Bla-1,Poly,Low,85,10
2019,115,1,71,Bro1-6,Poly,Low,31,14
2019,116,1,71,Bla-1,Poly,Low,51,18
2019,117,1,71,Bla-1,Poly,Low,58,22
2019,118,1,71,Bro1-6,Poly,Low,34,19
2019,119,1,71,Bla-1,Poly,Low,51,23
2019,120,1,71,Bro1-6,Poly,Low,29,19
2019,121,1,71,Bro1-6,Poly,Low,40,18
2019,122,1,71,Bla-1,Poly,Low,61,24
2019,123,1,71,Bro1-6,Poly,Low,41,20
2019,124,1,71,Bla-1,Poly,Low,84,25
2019,125,1,71,Bla-1,Poly,Low,28,18
2019,126,1,71,Bro1-6,Poly,Low,47,15
2019,127,1,71,Bla-1,Poly,Low,39,20
2019,128,1,71,Bro1-6,Poly,Low,31,15
2019,129,1,72,Bro1-6,Mono,Low,30,22
2019,130,1,72,Bro1-6,Mono,Low,35,20
2019,131,1,72,Bro1-6,Mono,Low,52,23
2019,132,1,72,Bro1-6,Mono,Low,46,22
2019,133,1,72,Bro1-6,Mono,Low,24,15
2019,134,1,72,Bro1-6,Mono,Low,32,18
2019,135,1,72,Bro1-6,Mono,Low,19,18
2019,136,1,72,Bro1-6,Mono,Low,27,16
2019,137,1,72,Bro1-6,Mono,Low,23,15
2019,138,1,72,Bro1-6,Mono,Low,36,20
2019,139,1,72,Bro1-6,Mono,Low,25,19
2019,140,1,72,Bro1-6,Mono,Low,38,20
2019,141,1,72,Bro1-6,Mono,Low,42,30
2019,142,1,72,Bro1-6,Mono,Low,35,20
2019,143,1,72,Bro1-6,Mono,Low,49,21
2019,144,1,72,Bro1-6,Mono,Low,49,20
2019,145,2,73,Bg-2,Mono,Low,42,18
2019,146,2,73,Bg-2,Mono,Low,41,18
2019,147,2,73,Bg-2,Mono,Low,21,20
2019,148,2,73,Bg-2,Mono,Low,43,21
2019,149,2,73,Bg-2,Mono,Low,33,21
2019,150,2,73,Bg-2,Mono,Low,39,23
2019,151,2,73,Bg-2,Mono,Low,35,17
2019,152,2,73,Bg-2,Mono,Low,34,18
2019,153,2,73,Bg-2,Mono,Low,27,15
2019,154,2,73,Bg-2,Mono,Low,35,18
2019,155,2,73,Bg-2,Mono,Low,24,20
2019,156,2,73,Bg-2,Mono,Low,38,17
2019,157,2,73,Bg-2,Mono,Low,53,20
2019,158,2,73,Bg-2,Mono,Low,46,26
2019,159,2,73,Bg-2,Mono,Low,51,20
2019,160,2,73,Bg-2,Mono,Low,42,23
2019,161,2,74,Uod-1,Poly,Low,81,24
2019,162,2,74,Bg-2,Poly,Low,49,18
2019,163,2,74,Uod-1,Poly,Low,73,19
2019,164,2,74,Bg-2,Poly,Low,39,12
2019,165,2,74,Bg-2,Poly,Low,42,20
2019,166,2,74,Uod-1,Poly,Low,69,20
2019,167,2,74,Bg-2,Poly,Low,68,20
2019,168,2,74,Uod-1,Poly,Low,65,22
2019,169,2,74,Uod-1,Poly,Low,60,24
2019,170,2,74,Bg-2,Poly,Low,38,23
2019,171,2,74,Uod-1,Poly,Low,60,25
2019,172,2,74,Bg-2,Poly,Low,22,21
2019,173,2,74,Bg-2,Poly,Low,39,25
2019,174,2,74,Uod-1,Poly,Low,32,20
2019,175,2,74,Bg-2,Poly,Low,35,20
2019,176,2,74,Uod-1,Poly,Low,66,22
2019,177,2,75,Uod-1,Mono,Low,138,21
2019,178,2,75,Uod-1,Mono,Low,76,23
2019,179,2,75,Uod-1,Mono,Low,85,18
2019,180,2,75,Uod-1,Mono,Low,59,20
2019,181,2,75,Uod-1,Mono,Low,97,15
2019,182,2,75,Uod-1,Mono,Low,77,17
2019,183,2,75,Uod-1,Mono,Low,50,23
2019,184,2,75,Uod-1,Mono,Low,87,15
2019,185,2,75,Uod-1,Mono,Low,95,20
2019,186,2,75,Uod-1,Mono,Low,77,20
2019,187,2,75,Uod-1,Mono,Low,59,19
2019,188,2,75,Uod-1,Mono,Low,65,18
2019,189,2,75,Uod-1,Mono,Low,80,20
2019,190,2,75,Uod-1,Mono,Low,77,20
2019,191,2,75,Uod-1,Mono,Low,100,24
2019,192,2,75,Uod-1,Mono,Low,88,15
2019,193,2,76,Vastervik,Mono,Low,72,20
2019,194,2,76,Vastervik,Mono,Low,35,23
2019,195,2,76,Vastervik,Mono,Low,35,22
2019,196,2,76,Vastervik,Mono,Low,50,21
2019,197,2,76,Vastervik,Mono,Low,42,22
2019,198,2,76,Vastervik,Mono,Low,37,25
2019,199,2,76,Vastervik,Mono,Low,28,23
2019,200,2,76,Vastervik,Mono,Low,22,21
2019,201,2,76,Vastervik,Mono,Low,35,20
2019,202,2,76,Vastervik,Mono,Low,22,26
2019,203,2,76,Vastervik,Mono,Low,34,23
2019,204,2,76,Vastervik,Mono,Low,22,24
2019,205,2,76,Vastervik,Mono,Low,62,28
2019,206,2,76,Vastervik,Mono,Low,40,27
2019,207,2,76,Vastervik,Mono,Low,32,22
2019,208,2,76,Vastervik,Mono,Low,42,27
2019,209,2,77,Jm-0,Poly,Low,39,16
2019,210,2,77,Vastervik,Poly,Low,18,24
2019,211,2,77,Jm-0,Poly,Low,24,16
2019,212,2,77,Vastervik,Poly,Low,17,21
2019,213,2,77,Vastervik,Poly,Low,26,20
2019,214,2,77,Jm-0,Poly,Low,13,12
2019,215,2,77,Vastervik,Poly,Low,26,20
2019,216,2,77,Jm-0,Poly,Low,20,11
2019,217,2,77,Jm-0,Poly,Low,35,11
2019,218,2,77,Vastervik,Poly,Low,19,19
2019,219,2,77,Jm-0,Poly,Low,21,10
2019,220,2,77,Vastervik,Poly,Low,16,16
2019,221,2,77,Vastervik,Poly,Low,23,20
2019,222,2,77,Jm-0,Poly,Low,23,10
2019,223,2,77,Vastervik,Poly,Low,17,21
2019,224,2,77,Jm-0,Poly,Low,35,20
2019,225,2,78,Jm-0,Mono,Low,57,20
2019,226,2,78,Jm-0,Mono,Low,43,15
2019,227,2,78,Jm-0,Mono,Low,59,19
2019,228,2,78,Jm-0,Mono,Low,58,13
2019,229,2,78,Jm-0,Mono,Low,43,15
2019,230,2,78,Jm-0,Mono,Low,39,15
2019,231,2,78,Jm-0,Mono,Low,31,10
2019,232,2,78,Jm-0,Mono,Low,54,16
2019,233,2,78,Jm-0,Mono,Low,38,9
2019,234,2,78,Jm-0,Mono,Low,33,20
2019,235,2,78,Jm-0,Mono,Low,82,15
2019,236,2,78,Jm-0,Mono,Low,47,13
2019,237,2,78,Jm-0,Mono,Low,54,19
2019,238,2,78,Jm-0,Mono,Low,34,17
2019,239,2,78,Jm-0,Mono,Low,68,21
2019,240,2,78,Jm-0,Mono,Low,63,19
2019,241,2,79,Bla-1,Mono,Low,96,22
2019,242,2,79,Bla-1,Mono,Low,44,23
2019,243,2,79,Bla-1,Mono,Low,57,25
2019,244,2,79,Bla-1,Mono,Low,84,22
2019,245,2,79,Bla-1,Mono,Low,103,23
2019,246,2,79,Bla-1,Mono,Low,56,20
2019,247,2,79,Bla-1,Mono,Low,59,26
2019,248,2,79,Bla-1,Mono,Low,77,24
2019,249,2,79,Bla-1,Mono,Low,98,25
2019,250,2,79,Bla-1,Mono,Low,31,25
2019,251,2,79,Bla-1,Mono,Low,35,21
2019,252,2,79,Bla-1,Mono,Low,46,24
2019,253,2,79,Bla-1,Mono,Low,97,31
2019,254,2,79,Bla-1,Mono,Low,38,22
2019,255,2,79,Bla-1,Mono,Low,64,26
2019,256,2,79,Bla-1,Mono,Low,102,26
2019,257,2,80,Bro1-6,Poly,Low,33,10
2019,258,2,80,Bla-1,Poly,Low,79,22
2019,259,2,80,Bro1-6,Poly,Low,64,21
2019,260,2,80,Bla-1,Poly,Low,37,19
2019,261,2,80,Bla-1,Poly,Low,115,22
2019,262,2,80,Bro1-6,Poly,Low,32,15
2019,263,2,80,Bla-1,Poly,Low,64,14
2019,264,2,80,Bro1-6,Poly,Low,NA,8
2019,265,2,80,Bro1-6,Poly,Low,34,17
2019,266,2,80,Bla-1,Poly,Low,51,19
2019,267,2,80,Bro1-6,Poly,Low,39,16
2019,268,2,80,Bla-1,Poly,Low,74,25
2019,269,2,80,Bla-1,Poly,Low,87,20
2019,270,2,80,Bro1-6,Poly,Low,44,23
2019,271,2,80,Bla-1,Poly,Low,62,21
2019,272,2,80,Bro1-6,Poly,Low,29,22
2019,273,2,81,Bro1-6,Mono,Low,NA,17
2019,274,2,81,Bro1-6,Mono,Low,45,18
2019,275,2,81,Bro1-6,Mono,Low,31,16
2019,276,2,81,Bro1-6,Mono,Low,43,19
2019,277,2,81,Bro1-6,Mono,Low,30,18
2019,278,2,81,Bro1-6,Mono,Low,35,20
2019,279,2,81,Bro1-6,Mono,Low,21,16
2019,280,2,81,Bro1-6,Mono,Low,45,21
2019,281,2,81,Bro1-6,Mono,Low,82,26
2019,282,2,81,Bro1-6,Mono,Low,46,18
2019,283,2,81,Bro1-6,Mono,Low,35,21
2019,284,2,81,Bro1-6,Mono,Low,30,19
2019,285,2,81,Bro1-6,Mono,Low,45,20
2019,286,2,81,Bro1-6,Mono,Low,34,17
2019,287,2,81,Bro1-6,Mono,Low,34,12
2019,288,2,81,Bro1-6,Mono,Low,50,19
2019,289,3,82,Bg-2,Mono,Low,31,20
2019,290,3,82,Bg-2,Mono,Low,34,21
2019,291,3,82,Bg-2,Mono,Low,25,19
2019,292,3,82,Bg-2,Mono,Low,28,15
2019,293,3,82,Bg-2,Mono,Low,26,20
2019,294,3,82,Bg-2,Mono,Low,34,21
2019,295,3,82,Bg-2,Mono,Low,38,15
2019,296,3,82,Bg-2,Mono,Low,62,28
2019,297,3,82,Bg-2,Mono,Low,34,22
2019,298,3,82,Bg-2,Mono,Low,26,18
2019,299,3,82,Bg-2,Mono,Low,28,20
2019,300,3,82,Bg-2,Mono,Low,35,22
2019,301,3,82,Bg-2,Mono,Low,35,18
2019,302,3,82,Bg-2,Mono,Low,29,22
2019,303,3,82,Bg-2,Mono,Low,64,23
2019,304,3,82,Bg-2,Mono,Low,41,20
2019,305,3,83,Uod-1,Poly,Low,81,20
2019,306,3,83,Bg-2,Poly,Low,77,18
2019,307,3,83,Uod-1,Poly,Low,65,21
2019,308,3,83,Bg-2,Poly,Low,69,21
2019,309,3,83,Bg-2,Poly,Low,42,25
2019,310,3,83,Uod-1,Poly,Low,65,19
2019,311,3,83,Bg-2,Poly,Low,36,23
2019,312,3,83,Uod-1,Poly,Low,55,22
2019,313,3,83,Uod-1,Poly,Low,55,22
2019,314,3,83,Bg-2,Poly,Low,31,20
2019,315,3,83,Uod-1,Poly,Low,38,24
2019,316,3,83,Bg-2,Poly,Low,26,23
2019,317,3,83,Bg-2,Poly,Low,32,22
2019,318,3,83,Uod-1,Poly,Low,75,20
2019,319,3,83,Bg-2,Poly,Low,22,21
2019,320,3,83,Uod-1,Poly,Low,26,22
2019,321,3,84,Uod-1,Mono,Low,103,22
2019,322,3,84,Uod-1,Mono,Low,41,20
2019,323,3,84,Uod-1,Mono,Low,42,21
2019,324,3,84,Uod-1,Mono,Low,48,23
2019,325,3,84,Uod-1,Mono,Low,48,22
2019,326,3,84,Uod-1,Mono,Low,60,20
2019,327,3,84,Uod-1,Mono,Low,50,25
2019,328,3,84,Uod-1,Mono,Low,44,23
2019,329,3,84,Uod-1,Mono,Low,71,16
2019,330,3,84,Uod-1,Mono,Low,37,21
2019,331,3,84,Uod-1,Mono,Low,52,26
2019,332,3,84,Uod-1,Mono,Low,42,20
2019,333,3,84,Uod-1,Mono,Low,63,15
2019,334,3,84,Uod-1,Mono,Low,56,23
2019,335,3,84,Uod-1,Mono,Low,52,16
2019,336,3,84,Uod-1,Mono,Low,49,28
2019,337,3,85,Vastervik,Mono,Low,34,20
2019,338,3,85,Vastervik,Mono,Low,31,25
2019,339,3,85,Vastervik,Mono,Low,30,24
2019,340,3,85,Vastervik,Mono,Low,28,20
2019,341,3,85,Vastervik,Mono,Low,24,21
2019,342,3,85,Vastervik,Mono,Low,23,22
2019,343,3,85,Vastervik,Mono,Low,22,25
2019,344,3,85,Vastervik,Mono,Low,24,22
2019,345,3,85,Vastervik,Mono,Low,29,20
2019,346,3,85,Vastervik,Mono,Low,19,20
2019,347,3,85,Vastervik,Mono,Low,21,21
2019,348,3,85,Vastervik,Mono,Low,20,23
2019,349,3,85,Vastervik,Mono,Low,25,19
2019,350,3,85,Vastervik,Mono,Low,40,23
2019,351,3,85,Vastervik,Mono,Low,35,21
2019,352,3,85,Vastervik,Mono,Low,38,20
2019,353,3,86,Jm-0,Poly,Low,51,17
2019,354,3,86,Vastervik,Poly,Low,30,21
2019,355,3,86,Jm-0,Poly,Low,45,20
2019,356,3,86,Vastervik,Poly,Low,20,24
2019,357,3,86,Vastervik,Poly,Low,32,21
2019,358,3,86,Jm-0,Poly,Low,21,19
2019,359,3,86,Vastervik,Poly,Low,23,24
2019,360,3,86,Jm-0,Poly,Low,27,20
2019,361,3,86,Jm-0,Poly,Low,53,20
2019,362,3,86,Vastervik,Poly,Low,14,22
2019,363,3,86,Jm-0,Poly,Low,32,15
2019,364,3,86,Vastervik,Poly,Low,20,20
2019,365,3,86,Vastervik,Poly,Low,28,23
2019,366,3,86,Jm-0,Poly,Low,42,24
2019,367,3,86,Vastervik,Poly,Low,26,23
2019,368,3,86,Jm-0,Poly,Low,52,24
2019,369,3,87,Jm-0,Mono,Low,61,21
2019,370,3,87,Jm-0,Mono,Low,38,10
2019,371,3,87,Jm-0,Mono,Low,46,15
2019,372,3,87,Jm-0,Mono,Low,59,24
2019,373,3,87,Jm-0,Mono,Low,57,15
2019,374,3,87,Jm-0,Mono,Low,44,15
2019,375,3,87,Jm-0,Mono,Low,53,23
2019,376,3,87,Jm-0,Mono,Low,47,20
2019,377,3,87,Jm-0,Mono,Low,54,15
2019,378,3,87,Jm-0,Mono,Low,70,26
2019,379,3,87,Jm-0,Mono,Low,46,20
2019,380,3,87,Jm-0,Mono,Low,58,18
2019,381,3,87,Jm-0,Mono,Low,55,17
2019,382,3,87,Jm-0,Mono,Low,61,20
2019,383,3,87,Jm-0,Mono,Low,56,21
2019,384,3,87,Jm-0,Mono,Low,39,15
2019,385,3,88,Bla-1,Mono,Low,62,23
2019,386,3,88,Bla-1,Mono,Low,70,21
2019,387,3,88,Bla-1,Mono,Low,69,20
2019,388,3,88,Bla-1,Mono,Low,119,22
2019,389,3,88,Bla-1,Mono,Low,76,23
2019,390,3,88,Bla-1,Mono,Low,62,24
2019,391,3,88,Bla-1,Mono,Low,59,23
2019,392,3,88,Bla-1,Mono,Low,64,20
2019,393,3,88,Bla-1,Mono,Low,46,25
2019,394,3,88,Bla-1,Mono,Low,84,21
2019,395,3,88,Bla-1,Mono,Low,36,20
2019,396,3,88,Bla-1,Mono,Low,52,24
2019,397,3,88,Bla-1,Mono,Low,58,25
2019,398,3,88,Bla-1,Mono,Low,74,21
2019,399,3,88,Bla-1,Mono,Low,88,28
2019,400,3,88,Bla-1,Mono,Low,103,23
2019,401,3,89,Bro1-6,Poly,Low,49,15
2019,402,3,89,Bla-1,Poly,Low,116,25
2019,403,3,89,Bro1-6,Poly,Low,36,15
2019,404,3,89,Bla-1,Poly,Low,71,21
2019,405,3,89,Bla-1,Poly,Low,68,22
2019,406,3,89,Bro1-6,Poly,Low,18,17
2019,407,3,89,Bla-1,Poly,Low,43,21
2019,408,3,89,Bro1-6,Poly,Low,27,20
2019,409,3,89,Bro1-6,Poly,Low,25,19
2019,410,3,89,Bla-1,Poly,Low,29,23
2019,411,3,89,Bro1-6,Poly,Low,27,16
2019,412,3,89,Bla-1,Poly,Low,53,20
2019,413,3,89,Bla-1,Poly,Low,76,26
2019,414,3,89,Bro1-6,Poly,Low,41,23
2019,415,3,89,Bla-1,Poly,Low,95,30
2019,416,3,89,Bro1-6,Poly,Low,27,16
2019,417,3,90,Bro1-6,Mono,Low,36,19
2019,418,3,90,Bro1-6,Mono,Low,38,15
2019,419,3,90,Bro1-6,Mono,Low,43,29
2019,420,3,90,Bro1-6,Mono,Low,42,20
2019,421,3,90,Bro1-6,Mono,Low,33,20
2019,422,3,90,Bro1-6,Mono,Low,22,10
2019,423,3,90,Bro1-6,Mono,Low,42,19
2019,424,3,90,Bro1-6,Mono,Low,34,20
2019,425,3,90,Bro1-6,Mono,Low,30,18
2019,426,3,90,Bro1-6,Mono,Low,19,17
2019,427,3,90,Bro1-6,Mono,Low,38,21
2019,428,3,90,Bro1-6,Mono,Low,30,13
2019,429,3,90,Bro1-6,Mono,Low,49,15
2019,430,3,90,Bro1-6,Mono,Low,32,19
2019,431,3,90,Bro1-6,Mono,Low,41,18
2019,432,3,90,Bro1-6,Mono,Low,49,21
2019,433,4,91,Bg-2,Mono,High,60,20
2019,434,4,91,Bg-2,Mono,High,43,21
2019,435,4,91,Bg-2,Mono,High,41,25
2019,436,4,91,Bg-2,Mono,High,67,27
2019,437,4,92,Bg-2,Mono,High,79,21
2019,438,4,92,Bg-2,Mono,High,58,25
2019,439,4,92,Bg-2,Mono,High,52,20
2019,440,4,92,Bg-2,Mono,High,49,20
2019,441,4,91,Bg-2,Mono,High,57,15
2019,442,4,91,Bg-2,Mono,High,41,14
2019,443,4,91,Bg-2,Mono,High,66,17
2019,444,4,91,Bg-2,Mono,High,76,25
2019,445,4,92,Bg-2,Mono,High,45,18
2019,446,4,92,Bg-2,Mono,High,69,25
2019,447,4,92,Bg-2,Mono,High,74,23
2019,448,4,92,Bg-2,Mono,High,61,25
2019,449,4,91,Bg-2,Mono,High,29,20
2019,450,4,91,Bg-2,Mono,High,60,19
2019,451,4,91,Bg-2,Mono,High,53,15
2019,452,4,91,Bg-2,Mono,High,34,20
2019,453,4,92,Bg-2,Mono,High,56,21
2019,454,4,92,Bg-2,Mono,High,62,18
2019,455,4,92,Bg-2,Mono,High,37,23
2019,456,4,92,Bg-2,Mono,High,78,21
2019,457,4,91,Bg-2,Mono,High,60,16
2019,458,4,91,Bg-2,Mono,High,40,22
2019,459,4,91,Bg-2,Mono,High,36,13
2019,460,4,91,Bg-2,Mono,High,56,18
2019,461,4,92,Bg-2,Mono,High,33,20
2019,462,4,92,Bg-2,Mono,High,21,19
2019,463,4,92,Bg-2,Mono,High,47,24
